female,age,college,nhhld,inc2019,pab2019,emp2020
1,49,0,3,15297.907,4266,1
1,22,0,3,30603.709,0,1
1,47,1,3,24616.676,0,0
1,48,0,3,10863.515,4266,1
0,36,0,3,18282.887,4266,1
0,45,1,3,22276.162,0,0
1,34,0,3,58126.832,0,1
1,24,1,3,24706.26,0,1
1,42,0,3,22333.51,0,0
0,33,1,3,53438.449,0,0
0,20,0,3,16365.933,4266,0
0,26,1,3,29971.021,0,0
0,25,0,3,22276.842,0,0
1,33,1,3,26563.238,0,0
0,36,0,3,24106.313,0,0
0,54,0,3,53305.906,0,1
1,21,0,3,17858.58,4266,0
1,43,1,3,31371.941,0,1
1,20,1,3,15004.523,4266,0
1,42,1,3,27265.617,0,1
1,44,1,3,36144.023,0,0
1,44,0,3,16177.763,4266,1
1,32,1,3,34216.363,0,1
1,46,1,3,11606.789,4266,1
0,43,1,3,17670.379,4266,1
0,29,0,3,12723.455,4266,0
1,24,0,3,19389.225,4266,1
0,40,1,3,43681.125,0,0
0,42,0,3,46123.441,0,0
1,36,1,3,13322.461,4266,0
0,19,0,3,24652.127,0,0
1,27,0,3,44974.457,0,1
1,34,0,3,37060.555,0,1
1,46,1,3,32138.701,0,0
0,54,1,3,14846.045,4266,0
1,36,1,3,6483.2275,4266,0
1,49,0,3,29570.875,0,0
0,45,0,3,51523.164,0,0
1,25,0,3,26138.947,0,1
0,31,0,3,35923.645,0,0
0,49,1,3,21072.572,4266,1
0,21,1,3,23558.762,0,0
0,23,1,3,30320.783,0,0
0,42,1,3,16084.721,4266,1
0,47,0,3,19826.324,4266,0
0,22,1,3,73613.516,0,0
0,40,1,3,31426.68,0,1
0,42,1,3,23598.541,0,1
1,36,1,3,24743.703,0,0
1,43,0,3,39390.266,0,1
1,37,0,3,13890.646,4266,1
0,48,0,3,19031.057,4266,1
0,51,1,3,80481.766,0,1
0,53,0,3,30288.76,0,0
0,44,0,3,20185.633,4266,1
1,18,0,3,23622.701,0,0
0,20,0,3,28744.891,0,0
1,42,1,3,31222.465,0,1
1,36,0,3,37457.527,0,0
1,33,0,3,57150.016,0,0
0,54,0,3,19057.773,4266,1
0,23,0,3,27581.412,0,1
0,21,0,3,12362.375,4266,0
1,41,1,3,15273.082,4266,0
0,54,0,3,25245.4,0,0
0,18,1,3,27411.936,0,1
0,27,1,3,46798.16,0,0
1,51,0,3,17799.631,4266,1
0,50,0,3,9819.6016,4266,1
0,38,0,3,74827.547,0,0
1,53,0,3,29434.611,0,0
1,36,1,3,33007.293,0,1
0,36,0,3,9127.2217,4266,1
1,40,0,3,15951.818,4266,1
0,24,0,3,14946.04,4266,1
0,48,0,3,9462.9365,4266,1
1,34,0,3,25666.225,0,0
1,32,1,3,18399.625,4266,0
1,40,0,3,18605.367,4266,1
0,47,0,3,29820.002,0,0
0,39,0,3,19287.754,4266,1
0,24,1,3,28399.303,0,1
1,29,0,3,17578.758,4266,0
1,28,1,3,43643.652,0,0
1,49,0,3,7628.2471,4266,1
0,43,1,3,17964.195,4266,1
1,30,1,3,35589.637,0,1
0,37,1,3,20192.275,4266,1
1,19,1,3,10078.5,4266,0
0,43,0,3,32784.301,0,0
0,18,0,3,22563.91,0,0
0,34,0,3,49870.953,0,0
0,51,0,3,90597.484,0,1
1,22,1,3,14194.039,4266,0
0,26,1,3,37198.582,0,0
1,39,1,3,14081.633,4266,0
0,34,0,3,26190.699,0,0
1,51,1,3,32843.32,0,1
0,45,0,3,24913.334,0,0
0,51,1,3,27097.047,0,1
0,45,1,3,16877.666,4266,1
1,36,1,3,44532.34,0,1
0,50,1,3,16434.484,4266,0
0,29,1,3,18041.678,4266,0
0,33,0,3,13740.734,4266,1
0,23,0,3,13968.065,4266,0
1,43,0,3,59927.613,0,1
0,24,1,3,12394.095,4266,1
1,37,1,3,11020.299,4266,1
0,30,0,3,47055.98,0,0
1,32,0,3,39006.02,0,0
0,24,1,3,43101.508,0,0
1,24,1,3,27808.607,0,0
0,38,1,3,21083.889,4266,1
1,29,1,3,57746.035,0,0
0,45,1,3,63497.805,0,1
0,53,1,3,20594.814,4266,0
1,21,0,3,21387.521,0,1
0,42,0,3,22216.588,0,0
0,53,0,3,17619.324,4266,0
1,50,0,3,17622.432,4266,0
1,48,1,3,16399.633,4266,1
1,51,1,3,19118.154,4266,0
1,51,1,3,27433.223,0,1
1,53,0,3,51533.777,0,1
0,54,1,3,32122.184,0,1
0,39,0,3,27787.479,0,1
0,51,1,3,26397.248,0,0
0,33,1,3,19058.301,4266,1
0,29,0,3,13702.498,4266,0
1,23,0,3,34595.699,0,0
1,27,0,3,46631.363,0,0
0,33,0,3,36926.773,0,0
0,39,0,3,16163.282,4266,1
1,52,1,3,11378.234,4266,1
0,30,0,3,10683.226,4266,0
0,19,0,3,7353.8965,4266,0
1,24,1,3,30977.955,0,0
1,38,0,3,16074.186,4266,1
0,48,0,3,17517.223,4266,1
1,36,0,3,19940.078,4266,0
0,22,1,3,17951.693,4266,0
1,36,1,3,33404.719,0,0
0,34,1,3,18147.061,4266,1
1,44,0,3,35179.836,0,1
0,50,1,3,43416.074,0,1
0,49,0,3,13316.453,4266,0
1,36,0,3,25119.174,0,0
1,35,1,3,12996.954,4266,1
0,19,1,3,40700.184,0,0
0,39,1,3,12796.504,4266,1
0,30,0,3,34237.973,0,0
1,46,0,3,59528.656,0,0
0,31,0,3,49562.715,0,0
1,39,0,3,49353.531,0,1
0,27,0,3,9064.4795,4266,1
0,34,0,3,20559.727,4266,0
1,21,0,3,14533.787,4266,1
0,46,0,3,5571.0381,4266,1
1,42,0,3,63274.023,0,0
0,20,1,3,31902.678,0,0
1,20,1,3,20995.184,4266,0
0,27,0,3,10349.552,4266,0
0,27,1,3,40831.941,0,1
0,31,1,3,25676.875,0,1
0,41,1,3,42011.977,0,0
0,38,1,3,15810.949,4266,0
0,27,0,3,24362.342,0,0
0,49,0,3,40141.207,0,0
1,40,0,3,38970.805,0,0
0,33,0,3,36203.949,0,0
1,24,1,3,13671.302,4266,1
1,51,1,3,15259.936,4266,0
1,44,0,3,22205.615,0,1
1,44,1,3,25279.9,0,0
0,33,0,3,21211.734,4266,0
0,50,0,3,11051.884,4266,0
0,51,1,3,23191.063,0,0
0,31,0,3,45415.164,0,0
0,33,0,3,35996.074,0,0
0,53,0,3,15348.514,4266,0
1,51,0,3,8127.7417,4266,1
1,23,0,3,14055.752,4266,1
0,30,1,3,14903.383,4266,0
0,25,0,3,15936.142,4266,1
1,53,0,3,5189.6938,4266,1
0,52,0,3,29512.752,0,0
0,51,0,3,42126.84,0,1
0,48,0,3,11509.898,4266,1
0,39,1,3,13902.069,4266,0
0,53,1,3,63440.727,0,1
0,23,1,3,11983.499,4266,1
1,38,0,3,9219.6045,4266,0
1,26,1,3,34583.43,0,1
1,49,0,3,18948.945,4266,0
1,19,0,3,27559.59,0,0
1,42,1,3,29974.195,0,0
1,39,0,3,13542.962,4266,0
1,33,0,3,22546.314,0,0
0,51,0,3,15110.499,4266,0
1,34,1,3,36924.977,0,0
0,48,0,3,14716.316,4266,0
1,34,0,3,17341.496,4266,1
0,25,0,3,36199.527,0,0
0,54,0,3,11520.528,4266,0
0,25,0,3,31894.709,0,1
1,35,1,3,27413.059,0,1
0,29,0,3,50438.125,0,1
0,44,0,3,18702.623,4266,0
0,47,1,3,8964.0371,4266,0
1,28,0,3,11064.855,4266,1
1,24,1,3,18645.635,4266,0
1,36,0,3,40109.445,0,1
0,48,1,3,44753.387,0,0
0,27,1,3,32568.129,0,1
1,22,1,3,34941.836,0,0
0,40,1,3,16158.381,4266,1
0,27,0,3,33955.27,0,1
1,27,0,3,32952.344,0,1
1,40,1,3,31592.193,0,1
1,35,0,3,23163.742,0,1
0,48,0,3,14513.884,4266,1
1,48,0,3,19226.818,4266,1
1,33,0,3,19218.146,4266,0
0,27,1,3,61271.516,0,0
0,41,0,3,11324.475,4266,1
1,53,0,3,17153.918,4266,1
1,45,1,3,22048.639,0,1
0,48,1,3,8818.0889,4266,0
1,34,0,3,40595.289,0,0
1,29,1,3,44594.215,0,0
0,38,1,3,23712.58,0,1
0,44,0,3,18596.586,4266,0
1,44,0,3,16335.027,4266,0
0,50,1,3,59274.129,0,1
0,33,1,3,10540.512,4266,0
0,36,1,3,22544.422,0,1
0,21,0,3,74872.734,0,1
1,28,0,3,23796.764,0,0
0,34,1,3,39211.672,0,1
0,24,1,3,12353.348,4266,1
0,35,0,3,29194.996,0,1
0,40,1,3,36841.086,0,0
0,48,0,3,26230.643,0,1
0,36,1,3,11625.909,4266,1
0,34,1,3,37936.203,0,1
0,41,1,3,16336.663,4266,0
0,19,1,3,16403.809,4266,1
0,43,0,3,38516.488,0,1
0,29,0,3,13374.183,4266,1
0,28,0,3,89706.008,0,0
0,29,0,3,63937.813,0,0
1,47,1,3,60383.98,0,1
0,42,0,3,23829.375,0,1
0,36,0,3,10410.779,4266,0
1,50,0,3,18639.307,4266,0
1,41,1,3,46677.945,0,1
0,23,1,3,35115.781,0,1
0,47,0,3,25263.945,0,0
1,33,0,3,13298.279,4266,0
0,47,1,3,59884.191,0,0
0,43,0,3,10154.176,4266,1
1,24,0,3,74205.664,0,0
0,31,0,3,57367.238,0,1
0,52,0,3,33269.629,0,0
1,44,0,3,9373.8799,4266,0
1,21,0,3,15563.805,4266,1
0,39,1,3,33998.43,0,0
1,47,1,3,33794.066,0,0
1,20,1,3,6950.6338,4266,0
0,23,1,3,46193.785,0,0
0,31,0,3,32404.887,0,1
0,27,0,3,16569.875,4266,0
1,50,1,3,24197.225,0,1
1,53,1,3,33599.293,0,0
1,44,0,3,38997.352,0,0
0,27,1,3,17983.719,4266,1
1,42,0,3,30264.275,0,1
0,36,0,3,22132.465,0,1
0,43,0,3,31758.852,0,1
1,25,0,3,20837.877,4266,1
0,36,0,3,75171.156,0,1
0,31,0,3,45613.313,0,0
1,46,1,3,31005.205,0,0
0,28,0,3,66422.383,0,0
0,39,0,3,66880.039,0,0
0,44,0,3,31876.707,0,1
0,53,1,3,12111.917,4266,1
0,29,1,3,31327.305,0,0
1,30,0,3,75505.031,0,0
0,51,0,3,10403.315,4266,1
0,37,1,3,16574.648,4266,0
0,51,0,3,14051.383,4266,0
1,31,0,3,18472.941,4266,0
1,33,0,3,45537.945,0,0
1,45,0,3,17023.672,4266,1
1,41,1,3,24936.082,0,1
0,21,0,3,36863.125,0,1
1,35,0,3,23554.27,0,1
1,26,0,3,26004.111,0,1
1,48,0,3,14934.257,4266,1
1,19,1,3,17025.053,4266,0
0,36,0,3,18923.535,4266,0
1,23,0,3,29537.023,0,1
0,45,1,3,24080.555,0,1
1,52,1,3,49470.301,0,0
0,29,0,3,19455.072,4266,1
0,52,0,3,10736.307,4266,1
0,29,0,3,21908.686,0,0
0,21,0,3,39702.465,0,0
1,40,0,3,25465.713,0,0
1,49,1,3,18803.33,4266,0
1,42,1,3,46707.383,0,0
1,38,1,3,58431.52,0,0
1,40,0,3,21812.889,0,1
0,22,0,3,45826.918,0,1
1,26,0,3,29279.871,0,1
0,37,1,3,39538.328,0,1
1,46,1,3,16235.335,4266,0
0,53,1,3,12121.901,4266,0
0,51,0,3,24806.008,0,0
0,34,1,3,35065.648,0,0
0,25,1,3,28839.842,0,1
0,50,0,3,95929.406,0,1
0,20,0,3,26263.609,0,0
0,38,0,3,17893.426,4266,1
0,48,0,3,19630.281,4266,1
1,27,0,3,43055.824,0,0
0,28,0,3,49347.367,0,0
0,33,0,3,18989.484,4266,1
1,42,1,3,19859.914,4266,1
1,43,0,3,18755.332,4266,0
1,38,1,3,28518.885,0,1
0,20,1,3,32093.033,0,1
0,53,0,3,11021.718,4266,0
1,37,0,3,10732.478,4266,1
0,38,1,3,19201.365,4266,1
1,43,0,3,18133.238,4266,0
0,49,1,3,25328.816,0,0
1,52,1,3,36323.781,0,0
1,26,0,3,19901.113,4266,0
1,51,0,3,48954.984,0,1
1,43,0,3,19385.564,4266,1
0,45,1,3,16853.154,4266,1
0,52,1,3,11273.926,4266,0
1,33,0,3,19662.244,4266,1
1,27,1,3,38804.031,0,0
1,28,0,3,10475.914,4266,1
0,36,0,3,27151.654,0,0
1,40,1,3,46868.059,0,1
0,38,1,3,15460.915,4266,0
0,26,0,3,28869.176,0,0
0,32,0,3,24090.363,0,0
0,18,0,3,66534.406,0,0
1,37,1,3,22671.543,0,0
0,51,1,3,23002.252,0,1
1,41,0,3,36427.125,0,0
0,48,0,3,20228.434,4266,1
1,29,0,3,19010.85,4266,1
0,40,0,3,12084.434,4266,0
1,51,0,3,33720.762,0,1
0,42,0,3,33625.578,0,1
0,38,1,3,18928.879,4266,0
1,54,1,3,17158.139,4266,0
1,52,1,3,15202.689,4266,1
0,25,1,3,65158.156,0,1
1,27,0,3,14138.985,4266,0
0,38,0,3,20775.492,4266,0
1,47,0,3,18812.98,4266,0
1,37,0,3,25715.963,0,1
0,20,1,3,12470.235,4266,1
1,36,0,3,20972.369,4266,0
0,31,1,3,47021.664,0,0
1,44,0,3,29906.01,0,1
0,29,0,3,12863.764,4266,0
0,32,1,3,30893.047,0,0
0,48,0,3,46772.238,0,0
0,51,1,3,30068.389,0,0
1,19,0,3,50800.859,0,0
1,49,0,3,42135.156,0,1
1,30,1,3,30857.242,0,0
1,22,0,3,69944.313,0,0
1,26,0,3,23437.818,0,1
0,24,0,3,62287.703,0,0
0,36,0,3,32897.363,0,0
1,28,0,3,31054.18,0,0
0,37,0,3,35354.66,0,1
0,19,0,3,44624.211,0,0
1,22,0,3,59034.934,0,0
1,24,0,3,46928.168,0,1
0,50,0,3,50563.828,0,0
0,38,1,3,31244.598,0,0
0,52,0,3,7667.6909,4266,1
0,38,0,3,17954.295,4266,1
0,26,1,3,50198.719,0,1
0,46,1,3,15936.081,4266,0
1,34,1,3,31433.543,0,0
1,31,0,3,42011.215,0,1
0,30,1,3,19064.518,4266,0
0,51,0,3,24554.893,0,0
0,43,0,3,18176.072,4266,1
0,53,0,3,30870.545,0,1
1,41,0,3,17408.539,4266,1
0,32,0,3,24007.363,0,0
0,20,0,3,19447.615,4266,1
0,53,1,3,22558.918,0,0
0,36,1,3,25541.475,0,0
0,24,0,3,41698.234,0,0
1,20,1,3,22805.797,0,1
1,50,0,3,19293.145,4266,0
0,25,0,3,21672.965,0,0
0,42,1,3,18015.596,4266,1
0,50,0,3,15722.671,4266,1
0,51,0,3,26161.441,0,1
1,33,0,3,33482.219,0,0
1,20,1,3,27370.27,0,1
1,29,1,3,9797.6377,4266,0
1,47,1,3,37617.906,0,0
0,39,0,3,40243.129,0,0
1,25,0,3,16867.143,4266,0
0,22,1,3,6489.9453,4266,1
1,30,0,3,25313.338,0,1
0,51,0,3,44245.664,0,1
1,37,0,3,22494.619,0,0
0,22,0,3,31506.834,0,1
1,20,0,3,31331.248,0,0
0,19,0,3,14950.231,4266,0
0,35,0,3,34106.086,0,0
0,41,0,3,20194.684,4266,1
0,19,1,3,16224.006,4266,0
1,53,1,3,15548.895,4266,1
0,45,0,3,45213.309,0,0
0,44,1,3,34841.109,0,0
0,39,1,3,17963.732,4266,1
1,26,1,3,8601.5039,4266,1
1,22,0,3,28852.799,0,1
0,24,0,3,17418.486,4266,1
0,34,1,3,36276.871,0,1
1,28,1,3,19729.432,4266,0
1,38,1,3,17218.068,4266,1
1,35,1,3,43271.813,0,1
1,25,1,3,34089.043,0,1
1,24,1,3,11484.384,4266,0
1,47,0,3,9945.4854,4266,1
0,52,1,3,25480.555,0,0
0,49,1,3,65788.992,0,1
0,45,1,3,40755.652,0,0
0,41,0,3,16132.836,4266,0
0,45,1,3,13564.937,4266,0
0,20,1,3,58865.266,0,0
1,27,1,3,23605.9,0,1
1,34,0,3,18509.992,4266,0
1,48,1,3,32468.301,0,0
0,51,0,3,12698.75,4266,0
0,38,0,3,19292.85,4266,1
0,50,0,3,51016.375,0,0
0,32,1,3,41747.059,0,1
0,37,1,3,10888.928,4266,1
1,43,0,3,38762.828,0,1
1,24,1,3,16489.227,4266,0
0,48,1,3,34834.73,0,0
0,29,0,3,14754.314,4266,1
0,21,0,3,65011.426,0,1
0,41,0,3,18579.939,4266,0
1,31,0,3,29453.537,0,0
0,45,1,3,17626.938,4266,1
1,46,0,3,34189.777,0,0
0,20,0,3,21502.932,0,1
0,52,0,3,33974.605,0,0
1,48,1,3,72272.297,0,0
1,30,0,3,33003.043,0,1
1,25,0,3,12784.514,4266,0
1,25,0,3,28514.289,0,0
0,36,0,3,18173.49,4266,1
1,40,0,3,17644.563,4266,1
1,39,0,3,10188.932,4266,0
1,25,0,3,17901.072,4266,0
0,51,1,3,34492.785,0,0
1,38,1,3,16529.455,4266,0
0,29,1,3,28872.344,0,1
0,19,0,3,49429.18,0,1
1,38,0,3,13818.307,4266,0
0,44,0,3,44240.262,0,1
1,34,0,3,28361.654,0,0
0,48,0,3,6662.8604,4266,0
1,23,0,3,33633.98,0,0
0,47,1,3,53188.754,0,1
1,38,1,3,12671.216,4266,0
0,54,1,3,55522.012,0,0
1,43,1,3,30413.602,0,1
0,54,1,3,29827.51,0,0
0,24,1,3,19664.982,4266,1
0,28,0,3,15089.101,4266,0
0,30,0,3,46630.563,0,0
0,21,1,3,20081.373,4266,0
1,18,0,3,27220.697,0,0
0,45,1,3,68739.789,0,0
1,34,1,3,21964.92,0,1
1,52,0,3,30715.695,0,0
0,31,0,3,36796.25,0,0
1,19,0,3,7004.8745,4266,0
0,19,1,3,14801.188,4266,0
0,24,1,3,30897.467,0,1
1,27,0,3,9201.1064,4266,0
1,30,1,3,27377.58,0,1
0,49,1,3,37390.535,0,0
1,34,0,3,18403.783,4266,1
0,49,0,3,7567.4473,4266,1
0,52,0,3,9190.0039,4266,1
0,42,0,3,12778.675,4266,1
1,50,0,3,15954.191,4266,1
1,54,0,3,32806.852,0,0
0,42,1,3,28399.52,0,1
0,46,1,3,10218.3,4266,1
0,22,1,3,40689.281,0,0
0,29,0,3,31250.885,0,1
1,25,0,3,29196.164,0,1
0,46,0,3,35364.98,0,0
1,25,1,3,35016.957,0,0
1,18,0,3,22770.178,0,0
1,27,1,3,43659.137,0,0
0,51,0,3,32583.104,0,0
0,48,0,3,14306.033,4266,0
1,20,1,3,25093.387,0,1
1,20,1,3,22351.217,0,1
1,26,1,3,14102.679,4266,0
0,40,0,3,44242.289,0,1
0,36,1,3,25447.941,0,1
1,34,1,3,45309.176,0,1
1,47,1,3,16767.273,4266,1
1,38,0,3,14770.224,4266,1
0,51,1,3,28895.977,0,0
0,31,0,3,32804.598,0,1
0,30,0,3,37380.375,0,1
1,30,1,3,35854.063,0,0
0,44,1,3,12035.416,4266,0
0,43,1,3,31949.445,0,1
0,43,1,3,46451.336,0,0
1,20,0,3,15287.363,4266,1
1,26,1,3,13635.468,4266,1
0,41,0,3,14404.342,4266,0
0,53,0,3,15717.438,4266,1
1,47,0,3,30490.27,0,0
0,50,0,3,11641.786,4266,0
0,23,1,3,24524.633,0,0
1,38,1,3,31766.727,0,0
0,49,1,3,19458.227,4266,0
0,41,0,3,15480.862,4266,0
1,37,0,3,43807.656,0,0
1,40,0,3,27583.412,0,0
0,48,1,3,40182.957,0,0
1,20,0,3,21194.951,4266,1
1,45,0,3,17796.303,4266,0
1,31,1,3,23193.916,0,1
0,31,0,3,37839.512,0,0
0,49,0,3,22441.266,0,0
1,25,0,3,12769.574,4266,1
1,27,0,3,30460.566,0,1
0,31,0,3,28963.24,0,0
1,51,1,3,16087.344,4266,0
0,29,1,3,6167.1943,4266,0
1,50,0,3,20535.486,4266,1
0,38,1,3,24878.102,0,1
0,28,0,3,14344.135,4266,1
1,22,0,3,26628.018,0,1
0,40,0,3,17904.111,4266,1
0,52,0,3,17089.844,4266,1
1,24,0,3,57091.02,0,1
1,26,0,3,6865.4258,4266,0
0,41,0,3,40427.074,0,1
1,25,0,3,17871.869,4266,0
0,34,0,3,43538.973,0,0
1,51,0,3,30861.127,0,1
1,25,0,3,27743.154,0,1
1,23,1,3,12623.874,4266,0
1,36,0,3,53096.719,0,1
1,32,0,3,25246.436,0,1
0,31,1,3,12952.582,4266,0
0,19,1,3,29471.914,0,1
1,31,1,3,27851.711,0,1
1,33,1,3,10674.346,4266,1
1,40,0,3,12827.76,4266,1
0,49,1,3,6401.4897,4266,1
0,30,1,3,27621.555,0,1
0,46,1,3,26801.592,0,0
1,42,0,3,41398.09,0,0
1,24,0,3,10456.002,4266,0
1,20,1,3,27074.936,0,1
0,22,0,3,21098.773,4266,1
0,32,1,3,11327.607,4266,0
0,22,1,3,53735.93,0,1
0,30,1,3,17349.123,4266,0
1,50,1,3,14169.884,4266,0
1,49,1,3,19000.318,4266,0
0,48,1,3,44920.793,0,1
1,37,1,3,33017.996,0,0
1,38,0,3,47259.531,0,0
0,36,0,3,20885.107,4266,0
1,32,0,3,16477.611,4266,1
0,36,0,3,17353.078,4266,0
0,42,0,3,24885.766,0,0
0,40,1,3,23558.852,0,0
1,26,0,3,20983.232,4266,0
0,42,1,3,33740.707,0,1
1,38,0,3,24375.379,0,1
0,27,0,3,21225.131,4266,0
1,38,1,3,19810.6,4266,0
1,47,0,3,7043.4121,4266,1
0,33,1,3,13880.265,4266,1
0,37,0,3,24108.197,0,0
1,43,1,3,7720.7798,4266,1
0,52,1,3,19593.939,4266,1
0,47,1,3,23834.102,0,0
1,48,0,3,33630.965,0,0
0,42,1,3,20543.145,4266,1
0,43,1,3,13683.811,4266,1
0,34,0,3,21164.734,4266,1
1,48,1,3,64668.668,0,0
0,19,1,3,16431.365,4266,1
1,41,0,3,31792.336,0,0
1,38,0,3,36223.012,0,1
1,28,1,3,19127.984,4266,1
0,50,0,3,38331.766,0,0
1,43,1,3,26389.42,0,1
0,50,0,3,24236.139,0,1
0,43,0,3,14750.179,4266,0
0,42,0,3,53548.387,0,0
0,53,0,3,5754.2163,4266,1
1,39,1,3,17089.502,4266,1
0,18,1,3,30922.375,0,0
1,45,0,3,80106.547,0,0
1,31,1,3,10737.002,4266,1
1,44,1,3,37107.805,0,0
1,43,0,3,18613.654,4266,0
0,34,0,3,32429.93,0,0
0,43,0,3,21683.611,0,0
0,33,1,3,27749.848,0,1
0,38,0,3,27225.109,0,1
1,53,1,3,43456.297,0,1
0,21,1,3,29466.518,0,1
0,48,1,3,12048.129,4266,1
0,25,0,3,43862.965,0,0
1,54,1,3,19895.572,4266,0
0,35,0,3,26856.809,0,0
1,26,1,3,65013.41,0,0
1,32,0,3,29274.93,0,0
0,48,1,3,13189.96,4266,0
1,26,1,3,65697.953,0,1
1,44,0,3,30802.496,0,0
0,43,0,3,29506.449,0,0
0,27,0,3,30103.709,0,0
0,19,0,3,12285.347,4266,0
1,29,0,3,31226.664,0,1
0,28,0,3,32455.484,0,0
1,51,1,3,29194.551,0,0
1,43,0,3,24302.193,0,1
0,39,1,3,47193.863,0,0
1,18,0,3,17669.283,4266,0
1,44,1,3,18451.99,4266,0
1,46,0,3,10826.045,4266,1
0,27,0,3,23443.541,0,1
1,47,0,3,26602.787,0,0
1,49,0,3,27099.113,0,0
0,31,1,3,6098.7749,4266,1
0,46,1,3,35664.387,0,0
0,39,0,3,31353.846,0,0
0,47,1,3,25608.572,0,0
0,23,1,3,12804.121,4266,0
0,49,0,3,41336.074,0,0
0,27,0,3,65324.219,0,0
1,34,0,3,44844.43,0,1
0,30,1,3,22349.512,0,1
0,23,1,3,15527.719,4266,1
1,24,0,3,60084.238,0,1
0,31,1,3,27723.449,0,0
1,38,0,3,35993.086,0,0
0,30,0,3,26217.088,0,0
0,41,0,3,21105.133,4266,0
0,21,0,3,17208.891,4266,1
1,20,0,3,16660.939,4266,0
1,18,0,3,24221.512,0,1
1,28,0,3,33079.992,0,1
0,33,0,3,8241.8271,4266,1
0,21,1,3,9280.1367,4266,1
1,51,0,3,36355.805,0,0
0,48,0,3,25919.533,0,1
0,43,1,3,38549.414,0,0
1,19,1,3,23250.277,0,1
1,23,0,3,66175.789,0,1
0,20,1,3,30253.973,0,0
0,41,1,3,12362.717,4266,1
0,34,0,3,30916.684,0,0
0,45,1,3,50200.012,0,0
0,21,0,3,25609.158,0,1
1,46,0,3,15548.657,4266,1
0,50,0,3,18716.309,4266,1
1,43,1,3,16458.027,4266,1
0,23,0,3,13790.713,4266,0
0,48,0,3,19072.027,4266,1
1,31,1,3,16043.22,4266,0
0,51,0,3,26056.564,0,1
1,53,0,3,24895.094,0,0
0,53,0,3,12463.637,4266,0
0,44,0,3,8387.0479,4266,1
0,46,0,3,9180.9902,4266,0
0,48,1,3,38825.762,0,0
0,29,1,3,37465.242,0,0
1,23,0,3,47566.051,0,0
0,30,1,3,43182.934,0,1
0,47,0,3,43447.555,0,1
0,33,0,3,35501.703,0,0
0,50,1,3,57599.676,0,1
0,23,1,3,30018.164,0,0
1,37,0,3,48412.473,0,0
0,46,0,3,31602.107,0,0
0,38,1,3,22692.396,0,1
0,47,0,3,31924.928,0,0
0,19,0,3,28983.936,0,1
0,48,0,3,11798.894,4266,0
1,51,0,3,10807.785,4266,0
1,32,0,3,20048.154,4266,1
0,48,1,3,19299.143,4266,0
1,43,1,3,38330.047,0,1
0,41,0,3,35042.082,0,0
0,35,0,3,12151.057,4266,0
0,45,0,3,63463.965,0,1
1,41,0,3,40490.469,0,1
1,35,1,3,38193.215,0,0
0,33,0,3,29193.576,0,1
1,25,1,3,59789.066,0,0
1,34,1,3,32339.807,0,0
1,48,1,3,17113.705,4266,0
0,37,1,3,24509.926,0,1
0,29,0,3,36548.461,0,1
0,41,1,3,36726.273,0,1
0,51,1,3,11162.778,4266,0
1,25,0,3,18029.002,4266,1
0,45,1,3,29503.691,0,1
0,41,0,3,22897.982,0,1
0,37,0,3,30652.195,0,1
0,31,1,3,23816.471,0,0
0,41,1,3,12838.443,4266,0
0,21,1,3,41823.488,0,0
0,19,0,3,16967.203,4266,0
1,49,0,3,19106.143,4266,0
0,54,0,3,19867.15,4266,0
0,44,1,3,17009.684,4266,1
1,38,0,3,45109.512,0,0
0,24,1,3,12984.206,4266,1
1,21,1,3,16425.115,4266,0
1,28,0,3,28078.668,0,1
0,44,0,3,22812.648,0,1
0,28,1,3,32223.867,0,0
0,27,1,3,14845.932,4266,0
1,45,1,3,12741.973,4266,1
0,26,1,3,40324.727,0,1
0,50,1,3,21709.373,0,0
0,43,1,3,21564.766,0,1
0,27,0,3,80797.836,0,1
0,34,0,3,19400.379,4266,1
0,46,0,3,54966.293,0,0
0,24,1,3,43428.871,0,0
1,33,0,3,5523.4312,4266,0
0,19,0,3,12929.244,4266,1
0,47,0,3,36157.332,0,1
1,25,0,3,58434.973,0,1
0,41,1,3,16688.961,4266,1
1,32,0,3,79963.438,0,0
1,45,1,3,12210.079,4266,1
0,31,0,3,46606.289,0,1
0,28,0,3,14011.399,4266,0
1,40,1,3,12147.337,4266,0
0,42,0,3,25993.623,0,1
0,44,0,3,24108.611,0,1
1,43,0,3,67985.289,0,0
0,40,1,3,13059.063,4266,0
1,28,0,3,16871.068,4266,0
0,42,0,3,12039.376,4266,0
0,44,0,3,44064.34,0,1
0,49,1,3,45248.246,0,0
0,18,0,3,21043.492,4266,0
0,47,0,3,29705.729,0,1
1,50,1,3,23159.965,0,0
1,33,0,3,9718.2217,4266,0
1,23,1,3,28526.936,0,1
0,24,0,3,59616.832,0,1
0,40,0,3,33136.004,0,0
0,43,1,3,21476.984,0,1
0,41,1,3,42166.836,0,1
1,40,0,3,16589.797,4266,0
0,42,0,3,22928.203,0,0
0,26,0,3,23446.291,0,0
1,21,0,3,11852.791,4266,1
0,38,1,3,20944.367,4266,1
0,44,0,3,8874.4268,4266,1
0,29,0,3,16895.332,4266,0
0,34,0,3,25037.57,0,0
0,45,1,3,23301.355,0,1
0,18,1,3,34884.965,0,0
0,23,1,3,27957.439,0,0
